CountryName,Date,AgeRange,SourceName,URL
Ireland,2024-04-24,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-04-25,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-04-26,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-04-27,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-04-28,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-04-29,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-04-30,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-05-01,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-05-02,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-05-03,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-05-04,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-05-05,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-05-06,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-05-07,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-05-08,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-05-09,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Ireland,2024-05-10,0+,Health Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
Isle of Man,2022-06-23,0+,Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
Israel,2023-05-04,0+,Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
Italy,2023-11-16,0+,Extraordinary commissioner for the Covid-19 emergency,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv
Jamaica,2023-10-03,0+,Ministry of Health,https://vaccination.moh.gov.jm
Japan,2023-05-07,0+,Prime Minister's Office,https://www.kantei.go.jp/jp/headline/kansensho/vaccine.html
Jersey,2023-01-29,0+,Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true
Jordan,2022-08-21,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Kazakhstan,2023-04-30,0+,Government of Kazakhstan,https://data.who.int/dashboards/covid19/
Kenya,2023-04-02,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Kiribati,2023-02-20,0+,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0
Kosovo,2023-02-12,0+,Ministry of Health,https://msh.rks-gov.net/sq/statistikat-covid-19/
Kuwait,2023-11-26,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Kyrgyzstan,2023-09-08,0+,Ministry of Health,https://vc.emed.gov.kg/
Laos,2022-08-11,0+,World Health Organization,https://www.covid19.gov.la/index.php
Latvia,2022-07-11,0+,National Health Service,https://data.gov.lv/dati/eng/dataset/covid19-vakcinacijas
Lebanon,2022-12-22,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Lesotho,2023-03-19,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Liberia,2022-12-11,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Libya,2023-01-16,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Liechtenstein,2023-06-07,0+,Federal Office of Public Health,https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=FL
Lithuania,2024-08-14,0+,Ministry of Health,https://experience.arcgis.com/experience/cab84dcfe0464c2a8050a78f817924ca/page/page_3/
Luxembourg,2023-06-11,0+,Government of Luxembourg,https://covid19.who.int/
Macao,2023-04-13,0+,Government of Macao,https://www.ssm.gov.mo/apps1/COVID19Case/en.aspx
Madagascar,2023-07-30,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Malawi,2023-09-24,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Malaysia,2024-08-14,0+,Government of Malaysia,https://github.com/MoH-Malaysia/covid19-public
Maldives,2023-05-25,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Mali,2023-05-14,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Malta,2024-03-19,0+,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
Mauritania,2023-11-19,0+,Africa Centres for Disease Control and Prevention,https://data.who.int/dashboards/covid19/
Mauritius,2023-07-30,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Mexico,2022-11-18,0+,World Health Organization,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp
Moldova,2023-12-23,0+,Ministry of Health,https://data.who.int/dashboards/covid19/
Monaco,2021-12-21,0+,National Council,https://en.gouv.mc/Policy-Practice/Social-Affairs-and-Health/News/Minister-of-State-visits-those-working-to-combat-COVID
Mongolia,2022-05-18,0+,Ministry of Health via ikon.mn,https://ikon.mn/
Montenegro,2022-08-26,0+,Government of Montenegro,https://www.covidodgovor.me/
Montserrat,2022-12-16,0+,World Health Organization,https://covid19.who.int/
Morocco,2023-05-14,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Mozambique,2023-07-02,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Myanmar,2023-08-21,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Namibia,2023-11-12,0+,Africa Centres for Disease Control and Prevention,https://data.who.int/dashboards/covid19/
Nauru,2023-02-20,0+,World Health Organization,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0
Nepal,2023-11-23,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Netherlands,2023-09-29,0+,"European CDC, via Marino van Zelst",https://www.ecdc.europa.eu/en/publications-data/data-covid-19-vaccination-eu-eea
New Caledonia,2023-05-09,0+,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0
New Zealand,2024-08-11,0+,Ministry of Health,https://www.tewhatuora.govt.nz/our-health-system/data-and-statistics/covid-vaccine-data
Nicaragua,2023-08-11,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Niger,2023-07-30,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Nigeria,2023-11-05,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Niue,2023-03-04,0+,SPC Public Health Division,https://data.who.int/dashboards/covid19/
North Macedonia,2023-05-07,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Northern Cyprus,2022-12-06,0+,Ministry of Health,https://asi.saglik.gov.ct.tr/
Northern Ireland,2023-07-11,0+,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/vaccinations
Norway,2022-11-13,0+,Norwegian Institute of Public Health,https://github.com/folkehelseinstituttet/surveillance_data
Oman,2022-10-25,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Pakistan,2023-11-14,0+,National Command and Operation Centre,https://data.who.int/dashboards/covid19/
Palestine,2022-10-18,0+,World Health Organization,https://covid19.who.int/
Panama,2023-05-12,0+,Pan American Health Organization,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp
Papua New Guinea,2023-05-01,0+,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0
Paraguay,2023-05-12,0+,Pan American Health Organization,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp
Peru,2023-12-10,0+,Ministerio de Salud via github.com/jmcastagnetto/covid-19-peru-vacunas,https://www.datosabiertos.gob.pe/dataset/vacunacion
Philippines,2023-03-19,0+,Department of Health via ABS-CBN Investigative and Research Group,https://data.who.int/dashboards/covid19/
Pitcairn,2022-08-29,0+,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0
Poland,2023-11-10,0+,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Portugal,2023-09-29,0+,World Health Organization,https://www.ecdc.europa.eu/en/publications-data/data-covid-19-vaccination-eu-eea
Qatar,2023-05-07,0+,Ministry of Public Health,https://data.who.int/dashboards/covid19/
Romania,2023-12-23,0+,Government of Romania via datelazi.ro,https://data.who.int/dashboards/covid19/
Russia,2023-09-27,0+,Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Rwanda,2023-06-04,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Saint Helena,2021-05-05,0+,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/preliminary-data-from-the-covid-19-vaccination-programme/
Saint Kitts and Nevis,2022-12-07,0+,Pan American Health Organization,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp
Saint Lucia,2022-12-02,0+,Ministry of Health,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp
Saint Vincent and the Grenadines,2023-04-21,0+,World Health Organization,https://covid19.who.int/
Samoa,2023-04-17,0+,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0
San Marino,2022-05-22,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Sao Tome and Principe,2023-07-30,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Saudi Arabia,2023-04-25,0+,Saudi Health Council,https://covid19.who.int/
Scotland,2022-09-11,0+,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/vaccinations
Senegal,2023-11-12,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Serbia,2022-06-23,0+,Government of Serbia,https://vakcinacija.gov.rs/
Seychelles,2023-04-09,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Sierra Leone,2023-07-30,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Singapore,2023-01-31,0+,Government of Singapore,https://data.gov.sg/dataset/covid-19-vaccination
Sint Maarten (Dutch part),2023-03-31,0+,World Health Organization,https://covid19.who.int/
Slovakia,2022-07-31,0+,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data/raw/main/Vaccination/OpenData_Slovakia_Vaccination_AgeGroup_District.csv
Slovenia,2022-07-06,0+,National Institute of Public Health via covid-19.sledilnik.org,https://covid-19.sledilnik.org/sl/stats
Solomon Islands,2022-10-31,0+,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0
Somalia,2023-07-25,0+,World Health Organization,https://data.who.int/dashboards/covid19/
South Africa,2023-09-24,0+,Ministry of Health,https://data.who.int/dashboards/covid19/
South Korea,2023-05-26,0+,Korea Centers for Disease Control and Prevention,https://ncv.kdca.go.kr/
South Sudan,2023-10-01,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Spain,2023-05-24,0+,Ministry of Health,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20230526.ods
Sri Lanka,2022-10-30,0+,Ministry of Health's Epidemiology Unit,https://data.who.int/dashboards/covid19/
Sudan,2023-04-02,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Suriname,2022-05-23,0+,Government of Suriname,https://laatjevaccineren.sr/
Sweden,2024-02-26,0+,Public Health Agency of Sweden,https://www.fohm.se/folkhalsorapportering-statistik/statistikdatabaser-och-visualisering/vaccinationsstatistik/statistik-for-vaccination-mot-covid-19/
Switzerland,2023-07-03,0+,Federal Office of Public Health,https://opendata.swiss/en/dataset/covid-19-schweiz?detGeo=CH
Syria,2023-04-18,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Taiwan,2023-09-24,0+,Taiwan Centers for Disease Control,https://www.cdc.gov.tw/Category/Page/9jFXNbCe-sFK9EImRRi2Og
Tajikistan,2023-12-23,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Tanzania,2023-03-12,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Thailand,2022-09-30,0+,Government of Thailand,https://ddc.moph.go.th/covid19-dashboard/
Timor,2023-11-22,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Togo,2023-11-19,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Tokelau,2022-12-05,0+,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0
Tonga,2023-04-11,0+,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0
Trinidad and Tobago,2022-09-21,0+,Ministry of Health,https://services3.arcgis.com/x3I4DqUw3b3MfTwQ/arcgis/rest/services/service_7a519502598f492a9094fd0ad503cf80/FeatureServer/0/query
Tunisia,2023-06-20,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Turkey,2022-11-22,0+,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkmenistan,2023-08-06,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Turks and Caicos Islands,2023-01-06,0+,World Health Organization,https://covid19.who.int/
Tuvalu,2023-02-01,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Uganda,2023-05-28,0+,World Health Organization,https://data.who.int/dashboards/covid19/
Ukraine,2023-12-23,0+,Ministry of Health,https://data.who.int/dashboards/covid19/
United Arab Emirates,2022-06-20,0+,National Emergency Crisis and Disaster Management Authority,https://covid19.who.int/
United Kingdom,2022-09-11,0+,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/vaccinations
United States,2020-12-13,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-14,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-15,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-16,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-17,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-18,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-19,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-20,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-21,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-22,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-23,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-24,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-25,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-26,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-27,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-28,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-29,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-30,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
United States,2020-12-31,0+,Centers for Disease Control and Prevention,https://data.cdc.gov/Vaccinations/COVID-19-Vaccination-Trends-in-the-United-States-N/rh2h-3yt2
